,OrderID,ClientName,MonthNum,Hour,Minute,Day,Prods,CliAvgSenti,SpAvgSenti,QtyOrdered,Sales
3498,4499,Client6,3,21,6,1,"prod15,prod15",0.4,0.6,8,8000
3499,4500,Client0,3,15,2,4,"prod12,prod4,prod15",0.4,0.6,18,15600
3500,4501,Client1,3,21,50,1,"prod13,prod2,prod10",0.6,0.2,9,5700
3501,4502,Client8,3,18,31,0,"prod1,prod1,prod7,prod14",0.2,0.4,15,6300
3502,4503,Client1,3,16,17,0,"prod3,prod14,prod2",0.4,0.4,16,4200
3503,4504,Client3,3,18,7,5,"prod10,prod1,prod11,prod14",0.4,0.6,17,7600
3504,4505,Client8,3,11,6,1,"prod15,prod10",0.4,0.4,11,11000
3505,4506,Client8,3,19,6,6,"prod1,prod1,prod15,prod2",0.4,1.0,14,9500
3506,4507,Client1,3,15,18,3,"prod6,prod15,prod11",0.6,0.6,16,11200
3507,4508,Client6,3,18,59,5,"prod12,prod8,prod6",0.6,0.2,9,3200
3508,4509,Client0,3,13,51,4,"prod7,prod14,prod11",0.8,0.6,16,7400
3509,4510,Client2,3,21,48,3,"prod9,prod5,prod2",0.6,0.4,11,8300
3510,4511,Client2,3,20,14,4,"prod12,prod12,prod13",0.6,0.4,14,4200
3511,4512,Client5,3,12,53,4,"prod11,prod13,prod9",0.6,0.2,15,2900
3512,4513,Client0,3,10,4,5,"prod14,prod11,prod13",0.8,0.6,15,4900
3513,4514,Client9,3,19,7,2,"prod2,prod7,prod13",0.6,0.6,12,3700
3514,4515,Client2,3,0,46,1,"prod9,prod1,prod14",0.2,0.6,12,1800
3515,4516,Client0,3,20,45,4,"prod2,prod5,prod9",0.4,0.6,11,6300
3516,4517,Client9,3,13,19,5,"prod3,prod12,prod4",0.4,0.8,14,7100
3517,4518,Client5,3,14,26,3,"prod6,prod15,prod3",0.2,0.4,13,11900
3518,4519,Client5,3,14,55,5,"prod12,prod14,prod12",0.6,0.8,9,2100
3519,4520,Client4,3,14,13,4,"prod1,prod9,prod11,prod15",0.4,0.6,15,8000
3520,4521,Client8,3,11,13,2,"prod7,prod15,prod2",0.4,0.8,14,9400
3521,4522,Client8,3,11,27,1,"prod1,prod1,prod2,prod10",0.4,0.6,19,13800
3522,4523,Client2,3,20,4,0,"prod3,prod13,prod3",0.4,0.4,20,5000
3523,4524,Client1,3,16,14,5,"prod13,prod3,prod10",0.4,0.2,15,12100
3524,4525,Client0,3,21,6,1,"prod2,prod13,prod13",0.8,0.6,10,2300
3525,4526,Client1,3,10,21,2,"prod3,prod7,prod2",0.6,0.2,22,9800
3526,4527,Client0,3,16,32,5,"prod13,prod6,prod13",0.4,0.8,13,3000
3527,4528,Client6,3,11,6,2,"prod15,prod5",0.6,0.4,3,2800
3528,4529,Client7,3,13,47,0,"prod9,prod2,prod7",0.8,0.0,6,2400
3529,4530,Client8,3,13,3,3,"prod3,prod12,prod15",0.8,0.4,18,11900
3530,4531,Client5,3,22,28,6,"prod4,prod11,prod15,prod13",1.0,0.4,28,17400
3531,4532,Client0,3,20,29,3,"prod1,prod15",0.4,0.2,11,10700
3532,4533,Client9,3,11,51,5,"prod3,prod2,prod1",0.0,0.4,7,3900
3533,4534,Client0,3,20,29,2,"prod13,prod8,prod2",0.6,0.6,18,6900
3534,4535,Client0,3,16,15,6,"prod1,prod10",0.4,0.2,11,10700
3535,4536,Client8,3,14,25,1,"prod4,prod3,prod15,prod5",0.2,0.8,16,8700
3536,4537,Client2,3,13,41,0,"prod3,prod13,prod1",0.6,0.6,12,5000
3537,4538,Client0,3,15,54,5,"prod6,prod4,prod15",0.6,0.2,14,13000
3538,4539,Client1,3,9,54,6,"prod12,prod13,prod1",0.8,1.0,18,7300
3539,4540,Client1,3,14,3,6,"prod11,prod2,prod15",0.8,0.8,10,8600
3540,4541,Client4,3,15,52,4,"prod12,prod12,prod4",0.4,0.8,22,12800
3541,4542,Client9,3,19,45,5,"prod1,prod4",0.8,0.6,9,7100
3542,4543,Client3,3,23,18,1,"prod15,prod12,prod11,prod7",0.2,0.6,19,9000
3543,4544,Client0,3,15,4,0,"prod14,prod4,prod11",0.4,0.8,6,3500
3544,4545,Client2,3,18,18,1,"prod15,prod11,prod8,prod15",0.6,0.6,16,8000
3545,4546,Client0,3,13,1,3,"prod1,prod1,prod3,prod12",0.4,0.2,16,8600
3546,4547,Client1,4,3,45,0,"prod12,prod7,prod3",0.2,1.0,16,5700
3547,4548,Client5,3,20,30,2,"prod13,prod6,prod13",0.4,0.2,4,1200
3548,4549,Client0,3,11,24,4,"prod6,prod2,prod15",0.2,0.4,10,8100
3549,4550,Client8,3,18,31,4,"prod12,prod4,prod1",0.4,0.4,7,5000
3550,4551,Client0,3,8,32,0,"prod12,prod2,prod2",0.8,0.2,14,6900
3551,4552,Client2,3,14,26,1,"prod15,prod13,prod2,prod11",0.2,0.2,10,4600
3552,4553,Client8,3,9,17,4,"prod2,prod1,prod15",0.4,0.6,9,6700
3553,4554,Client2,3,16,46,0,"prod12,prod15,prod12",0.6,0.4,12,7200
3554,4555,Client0,3,10,54,4,"prod6,prod12,prod10",0.8,0.6,16,11400
3555,4556,Client6,3,18,42,1,"prod3,prod11,prod2",0.8,0.6,15,8400
3556,4557,Client0,3,17,57,3,"prod11,prod2,prod12",0.6,0.4,15,6500
3557,4558,Client9,3,22,11,5,"prod15,prod1,prod4,prod13",0.2,0.8,13,5700
3558,4559,Client1,3,23,24,5,"prod11,prod2,prod11",0.4,0.2,14,7800
3559,4560,Client5,3,21,59,6,"prod1,prod4",0.6,0.8,6,4700
3560,4561,Client4,3,19,46,4,"prod11,prod1,prod4",0.4,0.6,10,7700
3561,4562,Client6,3,12,59,6,"prod12,prod6,prod15",0.8,0.4,9,7200
3562,4563,Client2,3,1,5,6,"prod15,prod14,prod2,prod14",0.6,0.6,12,3700
3563,4564,Client1,3,9,3,6,"prod15,prod4",0.8,0.4,12,9800
3564,4565,Client8,3,6,25,6,"prod9,prod2,prod9",0.6,0.4,18,4600
3565,4566,Client3,3,20,48,0,"prod1,prod14,prod9,prod2",0.2,1.0,14,4400
3566,4567,Client0,3,2,8,5,"prod13,prod15,prod4",0.2,0.2,16,13200
3567,4568,Client1,3,14,18,3,"prod14,prod1,prod4",0.4,0.4,14,10000
3568,4569,Client1,3,17,13,1,"prod3,prod11,prod4",0.4,0.2,12,8300
3569,4570,Client8,3,14,13,0,"prod11,prod1,prod11",0.4,0.8,18,11900
3570,4571,Client6,3,14,43,4,"prod2,prod1,prod2",0.8,0.4,13,6700
3571,4572,Client0,3,15,33,5,"prod15,prod10",0.6,0.6,6,6000
3572,4573,Client2,3,13,35,5,"prod15,prod2,prod9,prod14",0.6,0.6,24,7300
3573,4574,Client9,3,10,7,5,"prod12,prod5,prod6",0.0,0.8,10,7000
3574,4575,Client2,3,21,57,1,"prod11,prod14,prod4",1.0,0.2,3,1500
3575,4576,Client0,3,13,48,3,"prod5,prod15",0.4,0.2,12,11900
3576,4577,Client5,3,12,26,3,"prod1,prod7,prod15,prod15",0.4,0.0,13,10900
3577,4578,Client4,3,20,6,5,"prod3,prod8,prod1",0.2,0.8,6,3300
3578,4579,Client0,3,17,24,3,"prod15,prod10",0.6,0.8,7,7000
3579,4580,Client3,3,17,35,4,"prod1,prod1,prod10,prod10",0.4,1.0,17,15800
3580,4581,Client1,3,9,25,1,"prod14,prod10,prod11",0.6,0.8,13,10100
3581,4582,Client0,3,13,13,5,"prod13,prod1,prod2",0.2,0.8,8,4100
3582,4583,Client2,3,12,59,5,"prod4,prod1,prod7,prod11",0.8,0.2,12,6800
3583,4584,Client8,3,12,34,5,"prod3,prod12,prod2",0.4,0.2,15,6700
3584,4585,Client5,3,8,49,0,"prod5,prod4",0.4,0.2,8,6500
3585,4586,Client0,3,17,16,0,"prod3,prod3,prod14",0.0,0.6,8,1800
3586,4587,Client5,3,23,8,1,"prod11,prod11,prod12",0.8,0.6,6,3400
3587,4588,Client8,3,13,40,5,"prod13,prod7,prod12",0.0,0.6,12,4600
3588,4589,Client1,3,19,25,2,"prod15,prod1,prod2,prod2",0.8,0.2,24,14700
3589,4590,Client8,3,16,48,6,"prod1,prod5",0.6,0.4,4,3400
3590,4591,Client2,3,10,5,5,"prod13,prod4,prod15",0.2,0.6,22,19200
3591,4592,Client0,3,14,51,4,"prod7,prod3,prod1",0.4,0.6,6,3100
3592,4593,Client2,3,18,12,5,"prod6,prod1,prod13",0.6,0.4,14,4200
3593,4594,Client0,3,23,16,4,"prod4,prod5",0.4,0.4,9,8000
3594,4595,Client4,3,23,21,6,"prod6,prod6,prod12",0.6,0.8,14,7200
3595,4596,Client0,3,20,33,5,"prod15,prod14,prod12,prod1",0.6,0.4,6,2700
3596,4597,Client7,3,21,12,5,"prod13,prod8,prod12",0.6,0.8,14,3200
3597,4598,Client4,3,13,35,6,"prod3,prod10,prod3",0.6,0.6,7,4900
3598,4599,Client8,3,15,35,6,"prod15,prod1,prod12,prod12",0.4,0.6,15,8100
3599,4600,Client6,3,17,45,0,"prod10,prod12,prod10,prod8",0.6,0.8,22,13600
3600,4601,Client1,3,15,8,4,"prod15,prod13,prod15,prod14",0.4,0.2,20,11700
3601,4602,Client3,3,22,58,4,"prod2,prod12,prod1",0.2,0.2,9,5500
3602,4603,Client7,3,12,12,3,"prod11,prod6,prod10",0.4,0.4,11,10200
3603,4604,Client8,3,14,12,4,"prod14,prod4,prod12",0.6,0.4,15,9300
3604,4605,Client9,3,15,4,3,"prod11,prod3,prod13",0.4,0.6,16,4100
3605,4606,Client7,3,20,5,0,"prod8,prod1,prod10",0.6,0.4,8,6300
3606,4607,Client8,3,8,58,2,"prod14,prod13,prod13",0.4,0.8,16,3100
3607,4608,Client3,3,20,27,0,"prod15,prod1,prod10,prod4",1.0,0.8,16,12200
3608,4609,Client9,3,13,26,6,"prod3,prod15,prod2",0.4,0.4,23,16800
3609,4610,Client2,3,1,50,0,"prod1,prod5",1.0,0.4,4,3400
3610,4611,Client3,3,11,56,6,"prod5,prod3,prod11,prod6",0.6,0.2,24,13200
3611,4612,Client7,3,11,28,2,"prod9,prod11,prod6",0.6,0.8,12,6700
3612,4613,Client2,3,0,19,6,"prod2,prod5,prod15",0.2,0.8,4,3300
3613,4614,Client1,3,14,8,0,"prod4,prod2,prod2,prod15",0.6,0.4,23,14300
3614,4615,Client9,3,4,52,0,"prod2,prod4,prod5",0.4,0.8,21,17500
3615,4616,Client2,3,13,19,4,"prod1,prod14,prod6,prod12",0.8,0.4,17,7000
3616,4617,Client9,3,17,14,6,"prod1,prod4",0.4,0.6,4,3100
3617,4618,Client5,3,17,9,6,"prod15,prod5",0.2,0.8,7,6400
3618,4619,Client6,3,13,8,1,"prod5,prod1,prod12,prod15",0.6,0.6,18,10700
3619,4620,Client0,3,20,21,5,"prod10,prod4",0.6,0.4,2,1800
3620,4621,Client4,3,16,22,4,"prod10,prod6,prod12,prod11",0.2,0.4,27,14600
3621,4622,Client4,3,18,22,5,"prod11,prod15,prod14",0.2,0.6,8,3100
3622,4623,Client1,3,6,52,0,"prod3,prod1,prod4",0.8,0.2,12,9000
3623,4624,Client5,3,12,55,6,"prod14,prod1,prod12",0.6,0.6,12,5700
3624,4625,Client9,3,23,4,2,"prod1,prod15",0.6,0.8,12,11700
3625,4626,Client2,3,9,38,4,"prod12,prod11,prod2",0.4,0.6,22,12000
3626,4627,Client5,3,10,0,1,"prod3,prod6,prod6",0.8,0.2,14,8100
3627,4628,Client2,3,18,28,5,"prod11,prod12,prod11",0.6,0.4,11,5400
3628,4629,Client8,3,9,32,5,"prod15,prod4",0.6,0.4,6,5000
3629,4630,Client8,3,10,27,1,"prod14,prod13,prod3",0.2,0.2,3,600
3630,4631,Client0,3,11,33,2,"prod12,prod14,prod6",0.2,0.8,12,5000
3631,4632,Client2,3,13,17,5,"prod15,prod15",0.8,0.4,5,5000
3632,4633,Client4,3,21,21,4,"prod12,prod11,prod13",0.6,0.6,16,5000
3633,4634,Client8,3,18,22,4,"prod15,prod11,prod14,prod5",0.6,0.6,19,13500
3634,4635,Client1,3,17,4,6,"prod3,prod13,prod14",1.0,0.6,16,2700
3635,4636,Client0,3,23,55,3,"prod12,prod9,prod11",0.4,0.8,18,6600
3636,4637,Client4,3,13,18,4,"prod3,prod12,prod9",0.4,0.4,13,4500
3637,4638,Client0,3,16,58,6,"prod1,prod12,prod14,prod5",0.4,0.6,13,4900
3638,4639,Client0,3,12,51,1,"prod14,prod14,prod12",0.4,0.8,16,4600
3639,4640,Client1,3,23,32,0,"prod10,prod3,prod3,prod10",0.6,0.4,17,7900
3640,4641,Client2,3,13,35,6,"prod9,prod2,prod1",0.6,0.6,13,8100
3641,4642,Client8,3,9,39,1,"prod10,prod10",0.6,0.6,9,9000
3642,4643,Client0,3,2,17,0,"prod15,prod10",0.4,0.6,4,4000
3643,4644,Client1,3,15,47,4,"prod15,prod14,prod12,prod12",0.6,0.8,16,4600
3644,4645,Client0,3,18,42,2,"prod14,prod1,prod14",0.4,0.6,9,1500
3645,4646,Client9,3,0,11,6,"prod5,prod9,prod5,prod8",0.6,0.4,14,3100
3646,4647,Client0,3,14,23,6,"prod2,prod11,prod15",0.8,0.4,21,16500
3647,4648,Client1,3,16,16,5,"prod5,prod12,prod3,prod12",0.8,0.8,20,8000
3648,4649,Client0,3,18,4,6,"prod3,prod7,prod12",0.4,0.8,16,6300
3649,4650,Client2,3,20,4,3,"prod1,prod1,prod1,prod1",0.4,0.6,20,14000
3650,4651,Client4,3,17,22,1,"prod2,prod13,prod6",0.6,0.4,16,7900
3651,4652,Client3,3,21,58,0,"prod12,prod6,prod1",0.8,0.2,22,14100
3652,4653,Client2,3,6,14,6,"prod1,prod3,prod4,prod3",0.2,0.4,16,5700
3653,4654,Client3,3,17,28,3,"prod13,prod5,prod2",0.2,0.4,12,8500
3654,4655,Client0,3,18,44,1,"prod1,prod1,prod3,prod10",0.8,0.4,21,13700
3655,4656,Client2,3,13,59,3,"prod2,prod12,prod10",0.6,0.6,10,8300
3656,4657,Client3,3,22,25,3,"prod4,prod6,prod10,prod14",0.6,0.2,14,10300
3657,4658,Client8,3,14,28,1,"prod9,prod6,prod10",0.2,0.4,9,7700
3658,4659,Client6,3,12,4,2,"prod11,prod5,prod2",0.6,0.4,15,10800
3659,4660,Client8,3,19,15,2,"prod9,prod5,prod3",0.6,0.6,15,7300
3660,4661,Client0,3,18,15,1,"prod1,prod13,prod12,prod8",0.6,0.4,24,7300
3661,4662,Client0,3,17,15,4,"prod10,prod2,prod3,prod14",0.8,0.6,16,4300
3662,4663,Client2,3,15,21,1,"prod3,prod4,prod4",0.8,0.4,15,11500
3663,4664,Client0,3,17,15,5,"prod2,prod10,prod15",0.4,0.4,7,6500
3664,4665,Client0,3,15,29,6,"prod3,prod1,prod12",0.6,0.6,14,8500
3665,4666,Client8,3,14,50,2,"prod6,prod1,prod4",0.8,0.4,7,5300
3666,4667,Client8,3,9,13,4,"prod12,prod10,prod1",1.0,0.6,9,7800
3667,4668,Client2,3,10,22,5,"prod5,prod13,prod12,prod12",0.6,0.0,6,2300
3668,4669,Client6,3,0,37,1,"prod14,prod10,prod2",0.6,0.0,19,13100
3669,4670,Client0,3,18,58,6,"prod13,prod1,prod12",0.6,0.2,9,5500
3670,4671,Client2,3,22,45,3,"prod6,prod13,prod4",0.4,0.4,9,4000
3671,4672,Client6,3,16,59,4,"prod13,prod5,prod15",0.6,0.8,11,9300
3672,4673,Client0,3,9,48,3,"prod1,prod1,prod6,prod12",0.2,0.8,16,8100
3673,4674,Client2,3,22,48,3,"prod1,prod15",0.0,0.6,3,2700
3674,4675,Client3,3,21,44,2,"prod15,prod1,prod10,prod4",0.4,0.6,19,17000
3675,4676,Client2,3,1,25,2,"prod2,prod9,prod14",0.4,0.6,8,1200
3676,4677,Client3,3,18,44,3,"prod15,prod11,prod2,prod12",0.6,0.2,32,16600
3677,4678,Client8,3,9,41,6,"prod15,prod2,prod15,prod13",0.4,0.2,9,5100
3678,4679,Client0,3,6,0,6,"prod1,prod12,prod12,prod2",0.6,0.4,24,11000
3679,4680,Client5,3,23,43,4,"prod1,prod12,prod15,prod7",0.8,1.0,17,13700
3680,4681,Client2,3,10,29,3,"prod12,prod15,prod10",0.6,0.6,13,12400
3681,4682,Client4,3,18,11,4,"prod4,prod5",0.2,0.6,10,8900
3682,4683,Client1,3,12,48,6,"prod3,prod1,prod3",0.4,0.6,12,5200
3683,4684,Client8,3,22,41,0,"prod6,prod15,prod1",0.6,0.2,5,4300
3684,4685,Client0,3,21,43,4,"prod13,prod3,prod13",0.4,0.4,13,3400
3685,4686,Client2,3,0,44,0,"prod8,prod9,prod1",0.6,0.2,5,2400
3686,4687,Client4,3,8,29,6,"prod1,prod3,prod3,prod6",0.4,0.0,13,4600
3687,4688,Client4,3,12,0,6,"prod14,prod5,prod15",0.4,0.8,15,13300
3688,4689,Client3,3,23,14,2,"prod13,prod13,prod3",0.4,0.2,7,1500
3689,4690,Client0,3,21,27,4,"prod15,prod8,prod3,prod14",0.4,0.8,17,4500
3690,4691,Client8,3,17,15,1,"prod11,prod10,prod10",0.6,0.4,14,13600
3691,4692,Client4,3,14,11,5,"prod5,prod7,prod5,prod6",0.6,0.4,30,18700
3692,4693,Client2,3,20,42,2,"prod15,prod12,prod1,prod10",0.2,0.4,19,14500
3693,4694,Client2,3,17,38,2,"prod11,prod9,prod2",0.6,0.8,14,5900
3694,4695,Client2,3,11,51,0,"prod6,prod3,prod2",0.6,0.8,12,5500
3695,4696,Client4,3,8,15,1,"prod4,prod10",0.4,0.8,5,4800
3696,4697,Client8,3,14,51,3,"prod12,prod9,prod12",0.8,0.6,14,3200
3697,4698,Client0,3,14,4,5,"prod3,prod3,prod1",0.4,0.8,6,2600
3698,4699,Client4,3,13,43,6,"prod2,prod9,prod3",0.4,0.6,16,3600
3699,4700,Client5,3,9,46,6,"prod5,prod11,prod1,prod12",0.8,0.4,23,13500
3700,4701,Client9,3,21,54,5,"prod7,prod12,prod2",0.4,0.2,14,5900
3701,4702,Client0,3,14,22,3,"prod2,prod5,prod2",0.2,0.4,18,13000
3702,4703,Client2,3,1,58,1,"prod12,prod11,prod14",0.8,0.8,12,4500
3703,4704,Client2,3,17,27,5,"prod4,prod15",0.2,0.8,8,7800
3704,4705,Client3,3,10,56,3,"prod15,prod5",0.4,0.4,2,1900
3705,4706,Client0,3,12,44,0,"prod11,prod6,prod4",0.6,0.4,14,10600
3706,4707,Client0,3,13,32,4,"prod10,prod2,prod12,prod2",0.6,0.4,20,9700
3707,4708,Client9,3,12,6,5,"prod13,prod4,prod2",0.0,0.4,18,11400
3708,4709,Client0,3,10,52,3,"prod1,prod3,prod10,prod2",0.6,0.6,15,10600
3709,4710,Client4,3,19,40,2,"prod3,prod3,prod15",0.4,0.8,8,3100
3710,4711,Client8,3,13,26,6,"prod8,prod1,prod2",0.6,0.2,23,13400
3711,4712,Client4,3,20,26,6,"prod10,prod12,prod12,prod1",0.4,1.0,15,9900
3712,4713,Client1,3,19,59,6,"prod13,prod3,prod1",0.6,0.6,11,6800
3713,4714,Client8,3,19,51,6,"prod10,prod1,prod10,prod13",0.6,0.2,14,9700
3714,4715,Client2,3,18,22,2,"prod14,prod3,prod5",0.2,0.6,13,10300
3715,4716,Client3,3,11,7,3,"prod5,prod10",0.4,0.8,7,6900
3716,4717,Client8,3,14,18,6,"prod10,prod10",1.0,0.2,5,5000
3717,4718,Client9,3,23,49,0,"prod14,prod6,prod2",0.6,0.6,7,3400
3718,4719,Client4,3,22,39,5,"prod13,prod12,prod2",0.6,0.8,15,6600
3719,4720,Client4,3,14,38,0,"prod2,prod11,prod15",0.2,0.8,18,13100
3720,4721,Client8,3,3,15,0,"prod12,prod14,prod4",0.6,0.4,14,8700
3721,4722,Client3,3,14,47,6,"prod14,prod1,prod4",0.8,0.8,18,12600
3722,4723,Client5,3,12,28,0,"prod13,prod2,prod9",0.8,0.6,10,1500
3723,4724,Client8,3,13,46,5,"prod13,prod8,prod8",0.0,0.6,5,1000
3724,4725,Client0,3,12,58,4,"prod3,prod12,prod13",0.6,0.4,6,1900
3725,4726,Client1,3,22,9,3,"prod14,prod13,prod1",0.6,0.4,12,4800
3726,4727,Client2,3,21,30,6,"prod10,prod15",0.4,0.4,4,4000
3727,4728,Client1,3,20,52,1,"prod2,prod3,prod10",0.4,0.2,21,13500
3728,4729,Client1,3,10,56,4,"prod12,prod2,prod11",0.6,0.6,5,2700
3729,4730,Client5,3,13,37,4,"prod2,prod13,prod11",0.4,0.4,13,5300
3730,4731,Client0,3,0,52,6,"prod2,prod10,prod12",0.4,0.6,20,14700
3731,4732,Client2,3,6,27,4,"prod14,prod2,prod1",0.4,0.2,3,1300
3732,4733,Client6,3,22,15,0,"prod13,prod3,prod15",0.8,0.6,9,6800
3733,4734,Client2,3,10,55,6,"prod3,prod12,prod13",0.8,0.6,14,4300
3734,4735,Client4,3,13,29,3,"prod13,prod12,prod10",0.6,0.8,17,9600
3735,4736,Client8,3,16,46,0,"prod12,prod1,prod13",0.6,0.4,16,6900
3736,4737,Client8,3,22,6,4,"prod5,prod12,prod10,prod15",1.0,0.6,21,15500
3737,4738,Client2,3,13,11,5,"prod9,prod12,prod14",0.6,0.6,22,5500
3738,4739,Client1,3,9,16,4,"prod13,prod7,prod6",0.4,0.6,10,5200
3739,4740,Client4,3,16,34,0,"prod6,prod3,prod15",0.6,0.8,18,11300
3740,4741,Client0,3,3,25,3,"prod1,prod7,prod2,prod13",0.8,0.6,28,10800
3741,4742,Client4,3,23,19,6,"prod2,prod4,prod2",0.2,0.8,9,6300
3742,4743,Client5,3,17,30,5,"prod14,prod14,prod4",0.4,0.2,11,2500
3743,4744,Client8,3,8,5,5,"prod4,prod5",0.0,0.6,8,7100
3744,4745,Client0,3,21,10,1,"prod3,prod2,prod8",0.4,0.6,15,5200
3745,4746,Client9,3,2,50,0,"prod1,prod1,prod15,prod12",0.6,0.6,23,17300
3746,4747,Client6,3,14,9,3,"prod9,prod15,prod3",0.2,0.8,8,3600
3747,4748,Client5,3,14,45,6,"prod15,prod15",0.4,0.6,11,11000
3748,4749,Client1,3,9,40,0,"prod9,prod2,prod12",0.8,0.6,13,5600
3749,4750,Client0,3,7,22,4,"prod13,prod12,prod3",0.2,0.6,17,5900
3750,4751,Client4,3,14,26,1,"prod1,prod8,prod12,prod1",0.4,0.6,30,12800
3751,4752,Client9,3,3,1,6,"prod5,prod15",0.6,0.4,3,2900
3752,4753,Client2,3,18,2,4,"prod14,prod13,prod2",0.6,0.2,16,5200
3753,4754,Client9,3,23,54,5,"prod14,prod2,prod1",0.8,0.2,14,7200
3754,4755,Client4,3,18,8,3,"prod12,prod14,prod12",0.6,0.8,19,4900
3755,4756,Client8,3,8,57,0,"prod3,prod4,prod4",0.8,0.8,14,10700
3756,4757,Client1,3,21,48,4,"prod1,prod13,prod2,prod4",0.6,0.6,14,6000
3757,4758,Client4,3,20,52,4,"prod1,prod15",0.6,0.8,6,5700
3758,4759,Client2,3,17,35,1,"prod6,prod2,prod6",0.4,0.6,9,4700
3759,4760,Client4,3,20,36,4,"prod13,prod3,prod1",0.4,0.8,19,9600
3760,4761,Client4,3,13,8,4,"prod10,prod3,prod10,prod1",0.2,0.2,20,14700
3761,4762,Client8,3,4,40,0,"prod3,prod4,prod2",0.8,0.6,15,9700
3762,4763,Client0,3,12,57,4,"prod1,prod14,prod15,prod3",0.0,0.6,21,13400
3763,4764,Client0,3,15,31,6,"prod15,prod6,prod12,prod1",0.4,0.8,14,6700
3764,4765,Client0,3,11,25,4,"prod1,prod5",0.6,0.6,7,6100
3765,4766,Client3,3,11,49,2,"prod12,prod15,prod15",0.6,0.8,14,13400
3766,4767,Client3,3,13,53,2,"prod14,prod2,prod4",0.6,0.6,10,6100
3767,4768,Client0,3,15,17,6,"prod14,prod14,prod3",0.2,0.4,22,4200
3768,4769,Client9,3,19,26,4,"prod8,prod15,prod12",0.6,0.6,15,10600
3769,4770,Client3,3,20,27,4,"prod1,prod13,prod4,prod2",0.6,0.2,24,13100
3770,4771,Client8,3,10,28,6,"prod14,prod12,prod9",0.6,0.4,15,3900
3771,4772,Client0,3,20,1,3,"prod1,prod2,prod1,prod1",0.2,0.0,20,12200
3772,4773,Client9,3,19,52,0,"prod11,prod12,prod3",0.4,0.4,19,7100
3773,4774,Client0,3,19,42,0,"prod14,prod7,prod2",0.6,0.8,10,4500
3774,4775,Client0,3,21,20,3,"prod2,prod15,prod4",0.4,0.4,6,5100
3775,4776,Client8,3,0,22,5,"prod12,prod12,prod3",0.2,0.4,15,5500
3776,4777,Client0,3,10,33,1,"prod10,prod1,prod11,prod1",0.4,0.8,10,6800
3777,4778,Client2,3,16,0,5,"prod6,prod12,prod10",0.6,0.2,13,9000
3778,4779,Client1,3,18,38,4,"prod7,prod13,prod11",0.4,0.2,11,3600
3779,4780,Client2,3,19,45,4,"prod10,prod11,prod9,prod5",0.6,0.0,29,17300
3780,4781,Client5,3,11,22,6,"prod4,prod10",0.6,0.4,11,10800
3781,4782,Client0,3,20,49,3,"prod14,prod3,prod4",0.4,0.8,13,8200
3782,4783,Client9,3,19,38,1,"prod9,prod15,prod3",0.6,0.4,13,10000
3783,4784,Client8,3,15,21,5,"prod10,prod2,prod2,prod15",0.6,0.4,32,22000
3784,4785,Client1,3,17,16,5,"prod12,prod2,prod14",0.2,0.2,14,6100
3785,4786,Client8,3,14,0,5,"prod12,prod7,prod2",0.8,0.6,18,8300
3786,4787,Client4,3,22,16,4,"prod9,prod1,prod15",0.8,0.6,9,6600
3787,4788,Client2,3,22,46,0,"prod3,prod9,prod3",0.4,0.2,9,1300
3788,4789,Client0,3,17,27,0,"prod15,prod5",0.2,0.0,2,1900
3789,4790,Client1,3,12,50,0,"prod1,prod2,prod5,prod1",0.8,0.6,20,13800
3790,4791,Client3,3,15,31,1,"prod2,prod5,prod7",0.4,0.4,17,10900
3791,4792,Client9,3,8,11,6,"prod4,prod1,prod12,prod6",0.8,0.2,17,9700
3792,4793,Client1,3,12,22,2,"prod12,prod13,prod14",0.4,0.4,15,2600
3793,4794,Client4,3,10,43,0,"prod13,prod1,prod12",0.8,0.4,17,9600
3794,4795,Client9,3,17,0,5,"prod14,prod4,prod1",0.2,0.6,3,1600
3795,4796,Client7,3,17,8,3,"prod3,prod4,prod2",1.0,0.6,7,4200
3796,4797,Client8,3,14,18,1,"prod1,prod1,prod15,prod12",0.2,0.4,23,14300
3797,4798,Client0,3,15,58,6,"prod14,prod4,prod4",0.6,0.6,7,4900
3798,4799,Client8,3,23,25,6,"prod7,prod5,prod14",0.6,0.8,10,5300
3799,4800,Client9,3,20,21,4,"prod1,prod4",0.4,0.6,7,5500
3800,4801,Client1,3,17,12,2,"prod14,prod12,prod1",1.0,0.4,22,11500
3801,4802,Client0,3,21,55,6,"prod13,prod10,prod1",0.6,0.6,15,11500
3802,4803,Client0,3,9,45,5,"prod15,prod1,prod1,prod2",0.0,0.6,14,9100
3803,4804,Client2,3,21,36,4,"prod4,prod10",0.8,0.4,12,11800
3804,4805,Client1,3,7,53,4,"prod15,prod1,prod15,prod15",0.4,0.4,22,19600
3805,4806,Client9,3,15,8,5,"prod7,prod15,prod8",0.4,0.2,17,8400
3806,4807,Client5,3,15,48,3,"prod13,prod3,prod5",0.4,0.4,13,6800
3807,4808,Client8,3,23,0,0,"prod1,prod14,prod12,prod10",0.4,0.4,27,12600
3808,4809,Client4,3,11,45,1,"prod13,prod14,prod10",0.4,0.0,4,2300
3809,4810,Client2,3,18,38,3,"prod15,prod9,prod13,prod1",0.4,0.2,24,9300
3810,4811,Client2,3,20,7,5,"prod15,prod2,prod1,prod10",0.4,0.4,14,8900
