,ProdName,ClientName,MonthNum,OrderID,OrderQty,OrderTotal,CliAvgSenti,SpAvgSenti,ProdPrice,Hour,Minute,Day
16855,prod7,Client0,7,10917,12,9700,0.4,0.6,400,17,45,1
16856,prod11,Client0,7,10917,12,9700,0.4,0.6,1200,17,45,1
16857,prod5,Client0,7,10917,12,9700,0.4,0.6,8100,17,45,1
16858,prod2,Client9,7,10918,20,14600,0.8,1.0,500,14,35,4
16859,prod4,Client9,7,10918,20,14600,0.8,1.0,6400,14,35,4
16860,prod1,Client9,7,10918,20,14600,0.8,1.0,7700,14,35,4
16861,prod12,Client6,7,10919,18,15300,0.4,0.4,400,19,21,5
16862,prod10,Client6,7,10919,18,15300,0.4,0.4,10000,19,21,5
16863,prod1,Client6,7,10919,18,15300,0.4,0.4,4900,19,21,5
16864,prod2,Client9,7,10920,15,6100,0.4,1.0,500,11,51,1
16865,prod12,Client9,7,10920,15,6100,0.4,1.0,1600,11,51,1
16866,prod7,Client9,7,10920,15,6100,0.4,1.0,4000,11,51,1
16867,prod12,Client0,7,10921,8,3200,0.4,0.6,400,13,36,4
16868,prod13,Client0,7,10921,8,3200,0.4,0.6,1000,13,36,4
16869,prod5,Client0,7,10921,8,3200,0.4,0.6,1800,13,36,4
16870,prod7,Client2,7,10922,16,14700,0.2,0.8,400,19,17,4
16871,prod15,Client2,7,10922,16,14700,0.2,0.8,8000,19,17,4
16872,prod5,Client2,7,10922,16,14700,0.2,0.8,6300,19,17,4
16873,prod10,Client6,7,10923,20,8700,0.8,0.6,1000,9,9,6
16874,prod2,Client6,7,10923,20,8700,0.8,0.6,5000,9,9,6
16875,prod1,Client6,7,10923,20,8700,0.8,0.6,2100,9,9,6
16876,prod14,Client6,7,10923,20,8700,0.8,0.6,600,9,9,6
16877,prod1,Client0,7,10924,16,6700,0.6,0.6,700,14,18,1
16878,prod3,Client0,7,10924,16,6700,0.6,0.6,1200,14,18,1
16879,prod4,Client0,7,10924,16,6700,0.6,0.6,2400,14,18,1
16880,prod3,Client0,7,10924,16,6700,0.6,0.6,2400,14,18,1
16881,prod12,Client0,7,10925,6,2300,0.4,0.6,400,17,22,3
16882,prod12,Client0,7,10925,6,2300,0.4,0.6,1600,17,22,3
16883,prod3,Client0,7,10925,6,2300,0.4,0.6,300,17,22,3
16884,prod3,Client0,7,10926,16,12300,0.4,0.4,300,14,54,0
16885,prod2,Client0,7,10926,16,12300,0.4,0.4,3000,14,54,0
16886,prod10,Client0,7,10926,16,12300,0.4,0.4,9000,14,54,0
16887,prod10,Client8,7,10927,23,9100,1.0,0.6,1000,3,8,6
16888,prod2,Client8,7,10927,23,9100,1.0,0.6,4500,3,8,6
16889,prod8,Client8,7,10927,23,9100,1.0,0.6,1600,3,8,6
16890,prod12,Client8,7,10927,23,9100,1.0,0.6,2000,3,8,6
16891,prod1,Client0,7,10928,11,8700,0.4,0.4,700,0,6,2
16892,prod4,Client0,7,10928,11,8700,0.4,0.4,8000,0,6,2
16893,prod15,Client4,7,10929,17,11700,0.6,0.6,1000,17,41,4
16894,prod1,Client4,7,10929,17,11700,0.6,0.6,3500,17,41,4
16895,prod13,Client4,7,10929,17,11700,0.6,0.6,200,17,41,4
16896,prod1,Client4,7,10929,17,11700,0.6,0.6,7000,17,41,4
16897,prod6,Client6,7,10930,20,14100,0.8,0.2,600,18,26,6
16898,prod2,Client6,7,10930,20,14100,0.8,0.2,5500,18,26,6
16899,prod15,Client6,7,10930,20,14100,0.8,0.2,8000,18,26,6
16900,prod3,Client0,7,10931,23,12400,0.8,0.6,300,15,45,1
16901,prod14,Client0,7,10931,23,12400,0.8,0.6,1100,15,45,1
16902,prod15,Client0,7,10931,23,12400,0.8,0.6,11000,15,45,1
16903,prod6,Client6,7,10932,22,17200,0.2,0.2,600,10,21,5
16904,prod15,Client6,7,10932,22,17200,0.2,0.2,10000,10,21,5
16905,prod6,Client6,7,10932,22,17200,0.2,0.2,6600,10,21,5
16906,prod4,Client2,7,10933,10,2800,0.6,0.6,800,15,2,5
16907,prod3,Client2,7,10933,10,2800,0.6,0.6,600,15,2,5
16908,prod13,Client2,7,10933,10,2800,0.6,0.6,600,15,2,5
16909,prod13,Client2,7,10933,10,2800,0.6,0.6,800,15,2,5
16910,prod13,Client8,7,10934,20,14700,0.6,0.6,200,19,51,2
16911,prod10,Client8,7,10934,20,14700,0.6,0.6,10000,19,51,2
16912,prod2,Client8,7,10934,20,14700,0.6,0.6,4500,19,51,2
16913,prod12,Client0,7,10935,14,7200,0.4,0.8,400,17,29,2
16914,prod13,Client0,7,10935,14,7200,0.4,0.8,1200,17,29,2
16915,prod4,Client0,7,10935,14,7200,0.4,0.8,5600,17,29,2
16916,prod5,Client8,7,10936,15,8000,0.8,0.0,900,8,37,6
16917,prod12,Client8,7,10936,15,8000,0.8,0.0,3200,8,37,6
16918,prod12,Client8,7,10936,15,8000,0.8,0.0,400,8,37,6
16919,prod1,Client8,7,10936,15,8000,0.8,0.0,3500,8,37,6
16920,prod5,Client0,7,10937,24,13300,0.6,0.8,900,10,59,4
16921,prod13,Client0,7,10937,24,13300,0.6,0.8,400,10,59,4
16922,prod15,Client0,7,10937,24,13300,0.6,0.8,11000,10,59,4
16923,prod9,Client0,7,10937,24,13300,0.6,0.8,1000,10,59,4
16924,prod5,Client0,7,10938,23,15700,0.8,0.6,900,11,2,5
16925,prod11,Client0,7,10938,23,15700,0.8,0.6,6000,11,2,5
16926,prod10,Client0,7,10938,23,15700,0.8,0.6,8000,11,2,5
16927,prod13,Client0,7,10938,23,15700,0.8,0.6,800,11,2,5
16928,prod15,Client4,7,10939,11,10000,0.4,1.0,1000,14,18,3
16929,prod5,Client4,7,10939,11,10000,0.4,1.0,9000,14,18,3
16930,prod2,Client0,7,10940,12,6800,0.6,0.8,500,15,17,0
16931,prod6,Client0,7,10940,12,6800,0.6,0.8,6000,15,17,0
16932,prod3,Client0,7,10940,12,6800,0.6,0.8,300,15,17,0
16933,prod4,Client2,7,10941,7,6200,0.8,0.6,800,11,38,6
16934,prod5,Client2,7,10941,7,6200,0.8,0.6,5400,11,38,6
16935,prod14,Client8,7,10942,9,1200,0.2,0.8,100,16,44,2
16936,prod9,Client8,7,10942,9,1200,0.2,0.8,500,16,44,2
16937,prod8,Client8,7,10942,9,1200,0.2,0.8,600,16,44,2
16938,prod15,Client4,7,10943,19,6000,0.4,0.2,1000,18,27,2
16939,prod9,Client4,7,10943,19,6000,0.4,0.2,900,18,27,2
16940,prod5,Client4,7,10943,19,6000,0.4,0.2,900,18,27,2
16941,prod12,Client4,7,10943,19,6000,0.4,0.2,3200,18,27,2
16942,prod3,Client0,7,10944,14,10300,0.6,0.2,300,20,28,4
16943,prod7,Client0,7,10944,14,10300,0.6,0.2,2000,20,28,4
16944,prod10,Client0,7,10944,14,10300,0.6,0.2,8000,20,28,4
16945,prod14,Client8,7,10945,14,7700,0.8,0.4,100,21,5,4
16946,prod12,Client8,7,10945,14,7700,0.8,0.4,2000,21,5,4
16947,prod1,Client8,7,10945,14,7700,0.8,0.4,5600,21,5,4
16948,prod3,Client0,7,10946,13,7200,0.6,0.4,300,7,55,2
16949,prod3,Client0,7,10946,13,7200,0.6,0.4,300,7,55,2
16950,prod6,Client0,7,10946,13,7200,0.6,0.4,6600,7,55,2
16951,prod1,Client2,7,10947,23,11500,0.2,0.2,700,17,4,0
16952,prod12,Client2,7,10947,23,11500,0.2,0.2,4400,17,4,0
16953,prod4,Client2,7,10947,23,11500,0.2,0.2,2400,17,4,0
16954,prod2,Client2,7,10947,23,11500,0.2,0.2,4000,17,4,0
16955,prod3,Client2,7,10948,14,10200,0.4,0.4,300,22,40,5
16956,prod4,Client2,7,10948,14,10200,0.4,0.4,6400,22,40,5
16957,prod1,Client2,7,10948,14,10200,0.4,0.4,3500,22,40,5
16958,prod11,Client9,7,10949,6,2700,0.8,0.4,600,8,10,2
16959,prod14,Client9,7,10949,6,2700,0.8,0.4,300,8,10,2
16960,prod5,Client9,7,10949,6,2700,0.8,0.4,1800,8,10,2
16961,prod9,Client2,7,10950,8,2900,0.4,0.4,100,10,15,5
16962,prod12,Client2,7,10950,8,2900,0.4,0.4,1600,10,15,5
16963,prod7,Client2,7,10950,8,2900,0.4,0.4,1200,10,15,5
16964,prod15,Client3,7,10951,17,10800,0.8,0.2,1000,5,15,2
16965,prod3,Client3,7,10951,17,10800,0.8,0.2,300,5,15,2
16966,prod15,Client3,7,10951,17,10800,0.8,0.2,4000,5,15,2
16967,prod2,Client3,7,10951,17,10800,0.8,0.2,5500,5,15,2
16968,prod1,Client8,7,10952,25,4300,0.8,0.6,700,11,33,5
16969,prod3,Client8,7,10952,25,4300,0.8,0.6,1800,11,33,5
16970,prod14,Client8,7,10952,25,4300,0.8,0.6,1000,11,33,5
16971,prod14,Client8,7,10952,25,4300,0.8,0.6,800,11,33,5
16972,prod13,Client8,7,10953,17,10100,0.4,0.6,200,16,4,0
16973,prod5,Client8,7,10953,17,10100,0.4,0.6,6300,16,4,0
16974,prod12,Client8,7,10953,17,10100,0.4,0.6,3600,16,4,0
16975,prod1,Client8,7,10954,10,5200,0.6,0.8,700,16,51,3
16976,prod2,Client8,7,10954,10,5200,0.6,0.8,2000,16,51,3
16977,prod2,Client8,7,10954,10,5200,0.6,0.8,1500,16,51,3
16978,prod2,Client8,7,10954,10,5200,0.6,0.8,1000,16,51,3
16979,prod15,Client4,7,10955,29,19000,0.6,1.0,1000,21,51,3
16980,prod14,Client4,7,10955,29,19000,0.6,1.0,1000,21,51,3
16981,prod5,Client4,7,10955,29,19000,0.6,1.0,9000,21,51,3
16982,prod15,Client4,7,10955,29,19000,0.6,1.0,8000,21,51,3
16983,prod7,Client5,7,10956,11,8600,0.4,0.2,400,11,48,4
16984,prod14,Client5,7,10956,11,8600,0.4,0.2,200,11,48,4
16985,prod15,Client5,7,10956,11,8600,0.4,0.2,8000,11,48,4
16986,prod3,Client4,7,10957,12,9800,0.6,0.4,300,19,52,2
16987,prod2,Client4,7,10957,12,9800,0.6,0.4,1500,19,52,2
16988,prod15,Client4,7,10957,12,9800,0.6,0.4,8000,19,52,2
16989,prod15,Client0,7,10958,22,9400,0.8,0.6,1000,21,46,6
16990,prod11,Client0,7,10958,22,9400,0.8,0.6,5400,21,46,6
16991,prod13,Client0,7,10958,22,9400,0.8,0.6,1200,21,46,6
16992,prod3,Client0,7,10958,22,9400,0.8,0.6,1800,21,46,6
16993,prod3,Client3,7,10959,12,5100,0.6,0.6,300,12,48,0
16994,prod6,Client3,7,10959,12,5100,0.6,0.6,1200,12,48,0
16995,prod12,Client3,7,10959,12,5100,0.6,0.6,3600,12,48,0
16996,prod1,Client0,7,10960,25,10500,0.2,0.6,700,19,29,3
16997,prod14,Client0,7,10960,25,10500,0.2,0.6,300,19,29,3
16998,prod12,Client0,7,10960,25,10500,0.2,0.6,4000,19,29,3
16999,prod2,Client0,7,10960,25,10500,0.2,0.6,5500,19,29,3
17000,prod2,Client6,7,10961,7,3700,0.8,0.2,500,17,29,3
17001,prod15,Client6,7,10961,7,3700,0.8,0.2,2000,17,29,3
17002,prod3,Client6,7,10961,7,3700,0.8,0.2,1200,17,29,3
17003,prod5,Client4,7,10962,16,8600,0.6,0.4,900,15,13,2
17004,prod3,Client4,7,10962,16,8600,0.6,0.4,300,15,13,2
17005,prod2,Client4,7,10962,16,8600,0.6,0.4,5000,15,13,2
17006,prod6,Client4,7,10962,16,8600,0.6,0.4,2400,15,13,2
17007,prod1,Client5,7,10963,18,11600,0.4,0.6,700,11,55,6
17008,prod1,Client5,7,10963,18,11600,0.4,0.6,4900,11,55,6
17009,prod2,Client5,7,10963,18,11600,0.4,0.6,2500,11,55,6
17010,prod1,Client5,7,10963,18,11600,0.4,0.6,3500,11,55,6
17011,prod6,Client0,7,10964,16,8600,0.8,0.4,600,13,9,3
17012,prod2,Client0,7,10964,16,8600,0.8,0.4,5000,13,9,3
17013,prod11,Client0,7,10964,16,8600,0.8,0.4,3000,13,9,3
17014,prod15,Client0,7,10965,12,7400,0.6,0.8,1000,14,59,6
17015,prod11,Client0,7,10965,12,7400,0.6,0.8,600,14,59,6
17016,prod12,Client0,7,10965,12,7400,0.6,0.8,2800,14,59,6
17017,prod15,Client0,7,10965,12,7400,0.6,0.8,3000,14,59,6
17018,prod2,Client5,7,10966,13,7800,0.4,0.2,500,10,30,5
17019,prod11,Client5,7,10966,13,7800,0.4,0.2,6600,10,30,5
17020,prod1,Client5,7,10966,13,7800,0.4,0.2,700,10,30,5
17021,prod12,Client0,7,10967,15,9500,0.4,0.2,400,6,42,6
17022,prod3,Client0,7,10967,15,9500,0.4,0.2,2100,6,42,6
17023,prod15,Client0,7,10967,15,9500,0.4,0.2,7000,6,42,6
17024,prod12,Client3,7,10968,6,2000,0.2,0.8,400,17,22,1
17025,prod12,Client3,7,10968,6,2000,0.2,0.8,400,17,22,1
17026,prod3,Client3,7,10968,6,2000,0.2,0.8,1200,17,22,1
17027,prod4,Client2,7,10969,24,8200,0.4,0.6,800,9,42,6
17028,prod2,Client2,7,10969,24,8200,0.4,0.6,3000,9,42,6
17029,prod12,Client2,7,10969,24,8200,0.4,0.6,3600,9,42,6
17030,prod9,Client2,7,10969,24,8200,0.4,0.6,800,9,42,6
17031,prod13,Client0,7,10970,21,18000,0.6,0.6,200,7,20,2
17032,prod4,Client0,7,10970,21,18000,0.6,0.6,8800,7,20,2
17033,prod15,Client0,7,10970,21,18000,0.6,0.6,9000,7,20,2
17034,prod6,Client2,7,10971,13,7800,0.0,0.4,600,21,48,5
17035,prod12,Client2,7,10971,13,7800,0.0,0.4,3200,21,48,5
17036,prod10,Client2,7,10971,13,7800,0.0,0.4,4000,21,48,5
17037,prod13,Client0,7,10972,14,13200,1.0,0.2,200,14,44,3
17038,prod15,Client0,7,10972,14,13200,1.0,0.2,8000,14,44,3
17039,prod15,Client0,7,10972,14,13200,1.0,0.2,5000,14,44,3
17040,prod2,Client2,7,10973,16,5200,0.8,0.2,500,19,17,4
17041,prod14,Client2,7,10973,16,5200,0.8,0.2,700,19,17,4
17042,prod2,Client2,7,10973,16,5200,0.8,0.2,4000,19,17,4
17043,prod5,Client3,7,10974,10,9900,0.6,0.0,900,21,13,4
17044,prod15,Client3,7,10974,10,9900,0.6,0.0,9000,21,13,4
17045,prod4,Client2,7,10975,14,11100,0.4,0.6,800,21,0,4
17046,prod2,Client2,7,10975,14,11100,0.4,0.6,2000,21,0,4
17047,prod3,Client2,7,10975,14,11100,0.4,0.6,300,21,0,4
17048,prod15,Client2,7,10975,14,11100,0.4,0.6,8000,21,0,4
17049,prod15,Client7,7,10976,20,5000,0.6,0.6,1000,11,44,5
17050,prod12,Client7,7,10976,20,5000,0.6,0.6,2800,11,44,5
17051,prod14,Client7,7,10976,20,5000,0.6,0.6,600,11,44,5
17052,prod9,Client7,7,10976,20,5000,0.6,0.6,600,11,44,5
17053,prod13,Client0,7,10977,20,8700,0.8,0.6,200,13,11,2
17054,prod12,Client0,7,10977,20,8700,0.8,0.6,4000,13,11,2
17055,prod2,Client0,7,10977,20,8700,0.8,0.6,4500,13,11,2
17056,prod12,Client1,7,10978,21,8400,0.6,0.8,400,10,51,5
17057,prod1,Client1,7,10978,21,8400,0.6,0.8,7000,10,51,5
17058,prod9,Client1,7,10978,21,8400,0.6,0.8,1000,10,51,5
17059,prod10,Client0,7,10979,10,4800,0.2,0.6,1000,14,53,4
17060,prod12,Client0,7,10979,10,4800,0.2,0.6,1600,14,53,4
17061,prod2,Client0,7,10979,10,4800,0.2,0.6,2000,14,53,4
17062,prod8,Client0,7,10979,10,4800,0.2,0.6,200,14,53,4
17063,prod1,Client9,7,10980,21,8400,0.4,0.6,700,14,23,0
17064,prod7,Client9,7,10980,21,8400,0.4,0.6,4000,14,23,0
17065,prod3,Client9,7,10980,21,8400,0.4,0.6,2700,14,23,0
17066,prod10,Client9,7,10980,21,8400,0.4,0.6,1000,14,23,0
17067,prod9,Client5,7,10981,13,9100,0.4,0.6,100,9,22,1
17068,prod10,Client5,7,10981,13,9100,0.4,0.6,7000,9,22,1
17069,prod12,Client5,7,10981,13,9100,0.4,0.6,2000,9,22,1
17070,prod9,Client5,7,10982,14,10700,0.4,0.8,100,19,57,6
17071,prod13,Client5,7,10982,14,10700,0.4,0.8,600,19,57,6
17072,prod15,Client5,7,10982,14,10700,0.4,0.8,10000,19,57,6
17073,prod2,Client5,7,10983,9,3900,0.8,0.6,500,14,23,6
17074,prod2,Client5,7,10983,9,3900,0.8,0.6,1000,14,23,6
17075,prod12,Client5,7,10983,9,3900,0.8,0.6,2400,14,23,6
17076,prod11,Client5,7,10984,11,7600,1.0,0.4,600,14,8,6
17077,prod15,Client5,7,10984,11,7600,1.0,0.4,5000,14,8,6
17078,prod7,Client5,7,10984,11,7600,1.0,0.4,2000,14,8,6
17079,prod3,Client0,7,10985,12,8600,0.2,0.6,300,7,6,1
17080,prod14,Client0,7,10985,12,8600,0.2,0.6,300,7,6,1
17081,prod15,Client0,7,10985,12,8600,0.2,0.6,8000,7,6,1
17082,prod1,Client0,7,10986,17,16100,0.2,0.6,700,12,48,5
17083,prod7,Client0,7,10986,17,16100,0.2,0.6,400,12,48,5
17084,prod15,Client0,7,10986,17,16100,0.2,0.6,4000,12,48,5
17085,prod15,Client0,7,10986,17,16100,0.2,0.6,11000,12,48,5
17086,prod10,Client2,7,10987,22,12700,0.6,0.6,1000,10,6,0
17087,prod13,Client2,7,10987,22,12700,0.6,0.6,1200,10,6,0
17088,prod3,Client2,7,10987,22,12700,0.6,0.6,1500,10,6,0
17089,prod5,Client2,7,10987,22,12700,0.6,0.6,9000,10,6,0
17090,prod12,Client0,7,10988,17,7000,0.6,0.6,400,12,46,1
17091,prod11,Client0,7,10988,17,7000,0.6,0.6,6000,12,46,1
17092,prod14,Client0,7,10988,17,7000,0.6,0.6,600,12,46,1
17093,prod1,Client6,7,10989,23,13000,0.4,0.8,700,0,52,1
17094,prod14,Client6,7,10989,23,13000,0.4,0.8,300,0,52,1
17095,prod3,Client6,7,10989,23,13000,0.4,0.8,3000,0,52,1
17096,prod10,Client6,7,10989,23,13000,0.4,0.8,9000,0,52,1
17097,prod5,Client9,7,10990,12,11900,0.4,0.2,900,18,57,6
17098,prod15,Client9,7,10990,12,11900,0.4,0.2,11000,18,57,6
17099,prod3,Client6,7,10991,15,10300,0.6,0.6,300,19,51,1
17100,prod15,Client6,7,10991,15,10300,0.6,0.6,4000,19,51,1
17101,prod6,Client6,7,10991,15,10300,0.6,0.6,6000,19,51,1
17102,prod10,Client1,7,10992,9,9000,0.0,0.6,1000,12,38,2
17103,prod15,Client1,7,10992,9,9000,0.0,0.6,8000,12,38,2
17104,prod5,Client1,7,10993,25,17700,0.8,0.4,900,20,3,2
17105,prod1,Client1,7,10993,25,17700,0.8,0.4,4200,20,3,2
17106,prod2,Client1,7,10993,25,17700,0.8,0.4,4500,20,3,2
17107,prod5,Client1,7,10993,25,17700,0.8,0.4,8100,20,3,2
17108,prod3,Client3,7,10994,18,17300,0.4,0.6,300,19,52,6
17109,prod15,Client3,7,10994,18,17300,0.4,0.6,9000,19,52,6
17110,prod15,Client3,7,10994,18,17300,0.4,0.6,8000,19,52,6
17111,prod3,Client2,7,10995,10,3700,0.8,0.4,300,8,32,0
17112,prod13,Client2,7,10995,10,3700,0.8,0.4,200,8,32,0
17113,prod12,Client2,7,10995,10,3700,0.8,0.4,3200,8,32,0
17114,prod13,Client0,7,10996,15,7000,0.6,0.6,200,15,13,1
17115,prod1,Client0,7,10996,15,7000,0.6,0.6,2800,15,13,1
17116,prod12,Client0,7,10996,15,7000,0.6,0.6,4000,15,13,1
17117,prod3,Client1,7,10997,5,2300,0.4,0.8,300,16,21,5
17118,prod11,Client1,7,10997,5,2300,0.4,0.8,1200,16,21,5
17119,prod7,Client1,7,10997,5,2300,0.4,0.8,800,16,21,5
17120,prod4,Client4,7,10998,12,5500,0.8,0.6,800,18,8,6
17121,prod9,Client4,7,10998,12,5500,0.8,0.6,300,18,8,6
17122,prod15,Client4,7,10998,12,5500,0.8,0.6,4000,18,8,6
17123,prod14,Client4,7,10998,12,5500,0.8,0.6,400,18,8,6
17124,prod14,Client9,7,10999,11,6100,0.2,0.6,100,8,55,5
17125,prod11,Client9,7,10999,11,6100,0.2,0.6,4800,8,55,5
17126,prod6,Client9,7,10999,11,6100,0.2,0.6,1200,8,55,5
17127,prod12,Client2,7,11000,6,3400,0.4,0.4,400,15,29,6
17128,prod10,Client2,7,11000,6,3400,0.4,0.4,1000,15,29,6
17129,prod2,Client2,7,11000,6,3400,0.4,0.4,2000,15,29,6
17130,prod1,Client0,7,11001,5,4700,0.2,0.4,700,15,12,6
17131,prod15,Client0,7,11001,5,4700,0.2,0.4,4000,15,12,6
17132,prod13,Client0,7,11002,18,5500,0.4,0.6,200,18,9,0
17133,prod1,Client0,7,11002,18,5500,0.4,0.6,4200,18,9,0
17134,prod14,Client0,7,11002,18,5500,0.4,0.6,1100,18,9,0
17135,prod3,Client9,7,11003,10,5000,0.0,0.4,300,8,31,2
17136,prod1,Client9,7,11003,10,5000,0.0,0.4,3500,8,31,2
17137,prod3,Client9,7,11003,10,5000,0.0,0.4,1200,8,31,2
17138,prod5,Client9,7,11004,22,11600,0.2,0.6,900,22,52,2
17139,prod12,Client9,7,11004,22,11600,0.2,0.6,3200,22,52,2
17140,prod5,Client9,7,11004,22,11600,0.2,0.6,6300,22,52,2
17141,prod13,Client9,7,11004,22,11600,0.2,0.6,1200,22,52,2
17142,prod6,Client1,7,11005,13,12600,0.6,0.4,600,16,42,0
17143,prod15,Client1,7,11005,13,12600,0.6,0.4,7000,16,42,0
17144,prod15,Client1,7,11005,13,12600,0.6,0.4,5000,16,42,0
17145,prod15,Client8,7,11006,25,15000,0.2,0.6,1000,10,41,3
17146,prod11,Client8,7,11006,25,15000,0.2,0.6,5400,10,41,3
17147,prod15,Client8,7,11006,25,15000,0.2,0.6,7000,10,41,3
17148,prod13,Client8,7,11006,25,15000,0.2,0.6,1600,10,41,3
17149,prod12,Client4,7,11007,8,4900,0.4,0.6,400,14,14,3
17150,prod15,Client4,7,11007,8,4900,0.4,0.6,2000,14,14,3
17151,prod2,Client4,7,11007,8,4900,0.4,0.6,2500,14,14,3
17152,prod5,Client1,7,11008,4,3900,0.4,0.4,900,15,26,5
17153,prod15,Client1,7,11008,4,3900,0.4,0.4,3000,15,26,5
17154,prod1,Client6,7,11009,14,3500,0.8,0.8,700,11,3,3
17155,prod14,Client6,7,11009,14,3500,0.8,0.8,200,11,3,3
17156,prod9,Client6,7,11009,14,3500,0.8,0.8,800,11,3,3
17157,prod11,Client6,7,11009,14,3500,0.8,0.8,1800,11,3,3
17158,prod15,Client2,7,11010,14,8100,0.8,0.8,1000,13,28,6
17159,prod2,Client2,7,11010,14,8100,0.8,0.8,3000,13,28,6
17160,prod1,Client2,7,11010,14,8100,0.8,0.8,2100,13,28,6
17161,prod2,Client2,7,11010,14,8100,0.8,0.8,2000,13,28,6
17162,prod3,Client2,7,11011,9,6500,0.4,0.8,300,7,59,2
17163,prod5,Client2,7,11011,9,6500,0.4,0.8,2700,7,59,2
17164,prod1,Client2,7,11011,9,6500,0.4,0.8,3500,7,59,2
17165,prod9,Client6,7,11012,8,3400,0.4,0.2,100,11,28,4
17166,prod2,Client6,7,11012,8,3400,0.4,0.2,2500,11,28,4
17167,prod12,Client6,7,11012,8,3400,0.4,0.2,800,11,28,4
17168,prod15,Client3,7,11013,8,8000,0.8,0.6,1000,10,9,5
17169,prod10,Client3,7,11013,8,8000,0.8,0.6,7000,10,9,5
17170,prod3,Client5,7,11014,15,8100,0.4,0.4,300,11,51,1
17171,prod9,Client5,7,11014,15,8100,0.4,0.4,600,11,51,1
17172,prod5,Client5,7,11014,15,8100,0.4,0.4,7200,11,51,1
17173,prod11,Client9,7,11015,5,2700,0.0,0.6,600,19,47,4
17174,prod11,Client9,7,11015,5,2700,0.0,0.6,600,19,47,4
17175,prod2,Client9,7,11015,5,2700,0.0,0.6,1500,19,47,4
17176,prod12,Client8,7,11016,12,11000,0.0,0.0,400,22,14,6
17177,prod5,Client8,7,11016,12,11000,0.0,0.0,3600,22,14,6
17178,prod10,Client8,7,11016,12,11000,0.0,0.0,7000,22,14,6
17179,prod15,Client0,7,11017,13,7800,0.6,0.8,1000,8,19,2
17180,prod13,Client0,7,11017,13,7800,0.6,0.8,400,8,19,2
17181,prod6,Client0,7,11017,13,7800,0.6,0.8,3600,8,19,2
17182,prod1,Client0,7,11017,13,7800,0.6,0.8,2800,8,19,2
17183,prod1,Client0,7,11018,16,5600,0.4,0.4,700,21,33,1
17184,prod3,Client0,7,11018,16,5600,0.4,0.4,2400,21,33,1
17185,prod14,Client0,7,11018,16,5600,0.4,0.4,400,21,33,1
17186,prod1,Client0,7,11018,16,5600,0.4,0.4,2100,21,33,1
17187,prod4,Client0,7,11019,27,17100,0.6,0.8,800,7,34,1
17188,prod1,Client0,7,11019,27,17100,0.6,0.8,3500,7,34,1
17189,prod4,Client0,7,11019,27,17100,0.6,0.8,8800,7,34,1
17190,prod12,Client0,7,11019,27,17100,0.6,0.8,4000,7,34,1
17191,prod3,Client0,7,11020,12,3400,0.8,0.6,300,10,31,1
17192,prod2,Client0,7,11020,12,3400,0.8,0.6,2500,10,31,1
17193,prod14,Client0,7,11020,12,3400,0.8,0.6,600,10,31,1
17194,prod3,Client8,7,11021,12,6000,0.4,0.6,300,22,52,5
17195,prod1,Client8,7,11021,12,6000,0.4,0.6,4900,22,52,5
17196,prod13,Client8,7,11021,12,6000,0.4,0.6,800,22,52,5
17197,prod12,Client9,7,11022,9,6000,0.6,0.6,400,8,4,3
17198,prod1,Client9,7,11022,9,6000,0.6,0.6,1400,8,4,3
17199,prod1,Client9,7,11022,9,6000,0.6,0.6,4200,8,4,3
17200,prod4,Client5,7,11023,15,8800,0.4,0.6,800,10,1,4
17201,prod12,Client5,7,11023,15,8800,0.4,0.6,3200,10,1,4
17202,prod5,Client5,7,11023,15,8800,0.4,0.6,2700,10,1,4
17203,prod1,Client5,7,11023,15,8800,0.4,0.6,2100,10,1,4
17204,prod3,Client0,7,11024,12,5900,0.8,0.6,300,9,51,6
17205,prod1,Client0,7,11024,12,5900,0.8,0.6,2800,9,51,6
17206,prod12,Client0,7,11024,12,5900,0.8,0.6,2800,9,51,6
17207,prod1,Client4,7,11025,24,17500,0.8,1.0,700,12,19,5
17208,prod2,Client4,7,11025,24,17500,0.8,1.0,3500,12,19,5
17209,prod10,Client4,7,11025,24,17500,0.8,1.0,7000,12,19,5
17210,prod1,Client4,7,11025,24,17500,0.8,1.0,6300,12,19,5
17211,prod14,Client2,7,11026,20,16400,0.6,0.8,100,0,33,3
17212,prod10,Client2,7,11026,20,16400,0.6,0.8,10000,0,33,3
17213,prod1,Client2,7,11026,20,16400,0.6,0.8,6300,0,33,3
17214,prod4,Client8,7,11027,15,8400,0.8,0.8,800,17,12,0
17215,prod9,Client8,7,11027,15,8400,0.8,0.8,200,17,12,0
17216,prod1,Client8,7,11027,15,8400,0.8,0.8,1400,17,12,0
17217,prod6,Client8,7,11027,15,8400,0.8,0.8,6000,17,12,0
17218,prod4,Client0,7,11028,21,8000,0.4,0.2,800,11,1,0
17219,prod2,Client0,7,11028,21,8000,0.4,0.2,4500,11,1,0
17220,prod13,Client0,7,11028,21,8000,0.4,0.2,1200,11,1,0
17221,prod3,Client0,7,11028,21,8000,0.4,0.2,1500,11,1,0
17222,prod3,Client1,7,11029,12,9400,0.4,0.4,300,15,34,2
17223,prod1,Client1,7,11029,12,9400,0.4,0.4,2800,15,34,2
17224,prod5,Client1,7,11029,12,9400,0.4,0.4,6300,15,34,2
