,ProdName,MonthNum,OrderID,OrderQty,OrderTotal,ClientName,ProdPrice,Hour,Minute,Day,CliSentiAvg,SpSentiAvg
10845,prod15,10,14878,6,6000,Client0,6000,19,39,1,0.6,0.8
10846,prod1,10,14879,9,9000,Client0,700,17,26,0,0.4,0.4
10847,prod15,10,14879,9,9000,Client0,9000,17,26,0,0.2,0.4
10848,prod1,10,14880,1,700,Client8,700,19,51,2,0.6,1.0
10849,prod10,10,14880,1,700,Client8,3000,19,51,2,0.8,0.6
10850,prod3,10,14881,6,6000,Client8,300,20,39,1,0.6,0.6
10851,prod15,10,14881,6,6000,Client8,6000,20,39,1,0.4,0.6
10852,prod11,10,14881,6,6000,Client8,3000,20,39,1,0.8,0.2
10853,prod10,10,14882,1,1000,Client0,1000,20,32,6,0.2,0.2
10854,prod5,10,14882,1,1000,Client0,9900,20,32,6,0.2,0.6
10855,prod4,10,14883,1,800,Client1,800,13,12,1,0.2,0.2
10856,prod14,10,14883,1,800,Client1,1100,13,12,1,0.8,0.6
10857,prod2,10,14883,1,800,Client1,5000,13,12,1,0.6,0.2
10858,prod15,10,14883,1,800,Client1,6000,13,12,1,0.6,0.6
10859,prod1,10,14884,1,700,Client6,700,14,11,6,0.6,0.2
10860,prod10,10,14884,1,700,Client6,5000,14,11,6,0.6,0.4
10861,prod1,10,14885,10,10000,Client0,700,17,0,0,0.6,0.8
10862,prod15,10,14885,10,10000,Client0,10000,17,0,0,0.6,0.6
10863,prod1,10,14886,8,800,Client0,700,1,19,1,0.6,0.2
10864,prod3,10,14886,8,800,Client0,300,1,19,1,0.6,0.4
10865,prod10,10,14886,8,800,Client0,9000,1,19,1,0.4,0.6
10866,prod9,10,14886,8,800,Client0,800,1,19,1,0.2,0.6
10867,prod3,10,14887,1,300,Client3,300,20,9,1,0.2,1.0
10868,prod10,10,14887,1,300,Client3,2000,20,9,1,0.4,0.4
10869,prod2,10,14887,1,300,Client3,4000,20,9,1,0.8,0.4
10870,prod14,10,14888,1,100,Client1,100,19,47,4,0.4,0.4
10871,prod13,10,14888,1,100,Client1,1600,19,47,4,0.6,0.6
10872,prod12,10,14888,1,100,Client1,2400,19,47,4,0.8,0.8
10873,prod9,10,14889,1,100,Client4,100,1,8,2,0.4,0.4
10874,prod3,10,14889,1,100,Client4,300,1,8,2,0.6,0.4
10875,prod14,10,14889,1,100,Client4,600,1,8,2,0.4,0.8
10876,prod3,10,14890,11,11000,Client2,300,20,55,4,0.6,0.6
10877,prod10,10,14890,11,11000,Client2,11000,20,55,4,0.2,0.4
10878,prod15,10,14890,11,11000,Client2,11000,20,55,4,0.6,0.6
10879,prod5,10,14891,1,900,Client0,900,23,49,0,0.4,0.6
10880,prod15,10,14891,1,900,Client0,7000,23,49,0,0.6,0.6
10881,prod2,10,14892,1,500,Client9,500,19,33,5,0.2,1.0
10882,prod10,10,14892,1,500,Client9,5000,19,33,5,0.8,0.4
10883,prod15,10,14892,1,500,Client9,5000,19,33,5,0.6,0.4
10884,prod13,10,14893,8,2400,Client8,200,17,9,1,0.8,0.8
10885,prod11,10,14893,8,2400,Client8,1200,17,9,1,0.8,0.4
10886,prod3,10,14893,8,2400,Client8,2400,17,9,1,0.4,0.4
10887,prod12,10,14894,2,800,Client5,400,23,47,4,0.6,0.2
10888,prod7,10,14894,2,800,Client5,800,23,47,4,0.2,0.4
10889,prod15,10,14894,2,800,Client5,7000,23,47,4,0.6,0.2
10890,prod15,10,14895,6,3500,Client3,1000,6,58,4,0.4,0.8
10891,prod2,10,14895,6,3500,Client3,2500,6,58,4,0.4,0.8
10892,prod3,10,14895,6,3500,Client3,2400,6,58,4,0.6,0.4
10893,prod3,10,14895,6,3500,Client3,2400,6,58,4,0.6,0.6
10894,prod12,10,14896,1,400,Client5,400,12,25,4,0.4,0.0
10895,prod13,10,14896,1,400,Client5,600,12,25,4,0.4,0.4
10896,prod10,10,14896,1,400,Client5,6000,12,25,4,0.4,0.4
10897,prod3,10,14897,8,800,Client0,300,13,59,2,0.8,1.0
10898,prod2,10,14897,8,800,Client0,500,13,59,2,0.8,0.4
10899,prod14,10,14897,8,800,Client0,800,13,59,2,0.6,0.8
10900,prod14,10,14898,7,2800,Client1,100,22,16,2,0.6,0.4
10901,prod3,10,14898,7,2800,Client1,1800,22,16,2,0.2,0.6
10902,prod10,10,14898,7,2800,Client1,1000,22,16,2,0.2,0.6
10903,prod7,10,14899,9,5400,Client0,400,23,1,5,0.0,0.8
10904,prod11,10,14899,9,5400,Client0,5400,23,1,5,0.0,0.4
10905,prod12,10,14899,9,5400,Client0,4000,23,1,5,0.6,0.6
10906,prod1,10,14900,11,10700,Client8,700,13,4,4,0.4,0.8
10907,prod15,10,14900,11,10700,Client8,10000,13,4,4,0.4,0.8
10908,prod11,10,14901,1,600,Client9,600,17,30,4,0.2,0.4
10909,prod12,10,14901,1,600,Client9,2400,17,30,4,0.6,0.2
10910,prod1,10,14901,1,600,Client9,700,17,30,4,0.4,0.4
10911,prod1,10,14902,1,1000,Client0,700,9,0,3,0.6,0.6
10912,prod1,10,14902,1,1000,Client0,7000,9,0,3,0.4,0.8
10913,prod5,10,14902,1,1000,Client0,5400,9,0,3,0.4,0.4
10914,prod15,10,14902,1,1000,Client0,1000,9,0,3,0.2,0.4
10915,prod4,10,14903,2,2000,Client5,800,22,40,1,0.8,0.2
10916,prod15,10,14903,2,2000,Client5,2000,22,40,1,0.6,0.0
10917,prod5,10,14904,8,2400,Client2,900,23,6,1,0.6,0.8
10918,prod11,10,14904,8,2400,Client2,4800,23,6,1,0.8,0.2
10919,prod1,10,14904,8,2400,Client2,2800,23,6,1,0.4,0.6
10920,prod3,10,14904,8,2400,Client2,2400,23,6,1,0.4,0.4
10921,prod2,10,14905,1,600,Client1,500,13,11,1,0.6,0.2
10922,prod1,10,14905,1,600,Client1,5600,13,11,1,0.8,1.0
10923,prod11,10,14905,1,600,Client1,600,13,11,1,0.4,0.6
10924,prod2,10,14906,4,1900,Client9,500,16,31,1,0.8,0.4
10925,prod2,10,14906,4,1900,Client9,1500,16,31,1,0.4,0.6
10926,prod12,10,14906,4,1900,Client9,400,16,31,1,0.4,0.6
10927,prod15,10,14907,1,1000,Client0,1000,10,47,3,0.4,0.6
10928,prod15,10,14907,1,1000,Client0,3000,10,47,3,0.6,0.6
10929,prod3,10,14908,7,4900,Client6,300,14,20,1,0.8,0.8
10930,prod1,10,14908,7,4900,Client6,4900,14,20,1,0.4,0.4
10931,prod3,10,14908,7,4900,Client6,2400,14,20,1,0.6,0.6
10932,prod4,10,14909,8,4800,Client9,800,21,48,1,0.6,0.4
10933,prod1,10,14909,8,4800,Client9,4200,21,48,1,0.8,0.2
10934,prod3,10,14909,8,4800,Client9,300,21,48,1,1.0,0.6
10935,prod11,10,14909,8,4800,Client9,4800,21,48,1,0.4,0.8
10936,prod12,10,14910,1,400,Client8,400,17,41,5,0.6,0.4
10937,prod2,10,14910,1,400,Client8,1500,17,41,5,0.6,0.8
10938,prod10,10,14910,1,400,Client8,10000,17,41,5,0.8,0.6
10939,prod12,10,14911,3,3000,Client9,400,19,59,4,0.6,0.6
10940,prod15,10,14911,3,3000,Client9,8000,19,59,4,0.6,0.6
10941,prod15,10,14911,3,3000,Client9,3000,19,59,4,0.4,0.4
10942,prod5,10,14912,10,6000,Client8,900,3,5,3,0.8,0.4
10943,prod2,10,14912,10,6000,Client8,2500,3,5,3,0.6,0.8
10944,prod12,10,14912,10,6000,Client8,800,3,5,3,0.8,0.6
10945,prod11,10,14912,10,6000,Client8,6000,3,5,3,0.6,0.4
10946,prod1,10,14913,11,11000,Client2,700,13,45,4,0.4,0.8
10947,prod14,10,14913,11,11000,Client2,600,13,45,4,0.8,0.8
10948,prod10,10,14913,11,11000,Client2,11000,13,45,4,0.4,0.6
10949,prod10,10,14913,11,11000,Client2,8000,13,45,4,0.6,0.4
10950,prod4,10,14914,1,800,Client3,800,18,59,6,0.2,0.4
10951,prod15,10,14914,1,800,Client3,10000,18,59,6,0.4,0.8
10952,prod10,10,14915,8,4800,Client2,1000,2,51,0,0.8,0.8
10953,prod1,10,14915,8,4800,Client2,7000,2,51,0,0.6,0.4
10954,prod11,10,14915,8,4800,Client2,4800,2,51,0,0.4,1.0
10955,prod10,10,14915,8,4800,Client2,3000,2,51,0,0.6,0.8
10956,prod2,10,14916,1,500,Client4,500,23,36,5,0.4,0.4
10957,prod1,10,14916,1,500,Client4,2100,23,36,5,0.6,0.6
10958,prod14,10,14916,1,500,Client4,700,23,36,5,0.6,0.6
10959,prod1,10,14917,1,700,Client0,700,17,15,3,0.2,0.6
10960,prod3,10,14917,1,700,Client0,600,17,15,3,0.4,0.4
10961,prod5,10,14917,1,700,Client0,8100,17,15,3,0.4,0.6
10962,prod8,10,14917,1,700,Client0,1800,17,15,3,0.4,0.6
10963,prod4,10,14918,1,800,Client6,800,18,0,4,0.2,0.4
10964,prod14,10,14918,1,800,Client6,100,18,0,4,0.6,0.2
10965,prod5,10,14918,1,800,Client6,900,18,0,4,0.4,0.2
10966,prod13,10,14918,1,800,Client6,2000,18,0,4,0.4,0.6
10967,prod13,10,14919,7,1400,Client5,200,1,36,2,0.8,0.6
10968,prod4,10,14919,7,1400,Client5,4800,1,36,2,0.4,0.6
10969,prod13,10,14919,7,1400,Client5,1400,1,36,2,0.4,0.4
10970,prod14,10,14920,8,1600,Client0,100,8,57,5,0.8,0.6
10971,prod10,10,14920,8,1600,Client0,1000,8,57,5,0.8,0.2
10972,prod8,10,14920,8,1600,Client0,1600,8,57,5,0.4,0.4
10973,prod1,10,14921,1,700,Client8,700,16,58,6,0.6,0.4
10974,prod10,10,14921,1,700,Client8,7000,16,58,6,0.8,0.4
10975,prod15,10,14922,1,1000,Client2,1000,12,10,5,0.4,0.4
10976,prod15,10,14922,1,1000,Client2,3000,12,10,5,0.6,0.6
10977,prod6,10,14923,5,500,Client8,600,19,20,3,0.8,0.4
10978,prod10,10,14923,5,500,Client8,11000,19,20,3,0.6,0.6
10979,prod14,10,14923,5,500,Client8,500,19,20,3,0.4,0.6
10980,prod15,10,14924,1,1000,Client8,1000,14,18,0,0.6,0.8
10981,prod12,10,14924,1,1000,Client8,800,14,18,0,0.8,0.4
10982,prod15,10,14924,1,1000,Client8,6000,14,18,0,0.8,0.6
10983,prod1,10,14924,1,1000,Client8,1400,14,18,0,0.8,0.4
10984,prod3,10,14925,1,400,Client1,300,12,30,6,0.6,0.6
10985,prod12,10,14925,1,400,Client1,1600,12,30,6,0.6,0.8
10986,prod12,10,14925,1,400,Client1,400,12,30,6,0.6,0.4
10987,prod2,10,14926,11,7700,Client4,500,20,59,4,0.8,0.6
10988,prod13,10,14926,11,7700,Client4,600,20,59,4,0.6,1.0
10989,prod1,10,14926,11,7700,Client4,7700,20,59,4,0.6,0.6
10990,prod1,10,14927,1,700,Client4,700,22,1,3,0.2,0.6
10991,prod10,10,14927,1,700,Client4,6000,22,1,3,0.6,0.4
10992,prod10,10,14928,1,1000,Client2,1000,19,5,1,0.2,0.2
10993,prod15,10,14928,1,1000,Client2,9000,19,5,1,0.6,0.6
10994,prod1,10,14929,1,700,Client2,700,1,11,1,0.2,0.2
10995,prod1,10,14929,1,700,Client2,7000,1,11,1,0.2,0.6
10996,prod2,10,14929,1,700,Client2,500,1,11,1,0.4,0.4
10997,prod15,10,14929,1,700,Client2,10000,1,11,1,0.6,0.2
10998,prod15,10,14930,1,600,Client5,1000,18,20,2,0.8,0.4
10999,prod7,10,14930,1,600,Client5,1200,18,20,2,0.8,0.4
11000,prod15,10,14930,1,600,Client5,5000,18,20,2,1.0,0.4
11001,prod11,10,14930,1,600,Client5,600,18,20,2,0.4,0.8
11002,prod6,10,14931,2,2000,Client2,600,18,43,3,1.0,0.8
11003,prod15,10,14931,2,2000,Client2,2000,18,43,3,0.2,0.6
11004,prod10,10,14931,2,2000,Client2,1000,18,43,3,0.8,0.4
11005,prod12,10,14932,4,2800,Client9,400,15,17,1,0.6,0.2
11006,prod1,10,14932,4,2800,Client9,2800,15,17,1,0.0,0.2
11007,prod14,10,14932,4,2800,Client9,900,15,17,1,0.2,0.6
11008,prod13,10,14933,3,900,Client2,200,9,11,4,0.4,0.4
11009,prod1,10,14933,3,900,Client2,2100,9,11,4,0.4,0.4
11010,prod3,10,14933,3,900,Client2,900,9,11,4,0.4,0.2
11011,prod5,10,14934,11,11000,Client0,900,1,24,2,0.6,0.4
11012,prod10,10,14934,11,11000,Client0,11000,1,24,2,0.2,0.4
11013,prod13,10,14935,8,6400,Client8,200,22,2,2,0.6,0.6
11014,prod4,10,14935,8,6400,Client8,6400,22,2,2,0.4,1.0
11015,prod15,10,14935,8,6400,Client8,9000,22,2,2,0.8,0.8
11016,prod1,10,14936,1,700,Client3,700,21,31,2,0.4,0.4
11017,prod2,10,14936,1,700,Client3,3500,21,31,2,0.6,0.8
11018,prod15,10,14936,1,700,Client3,8000,21,31,2,0.6,0.6
11019,prod12,10,14936,1,700,Client3,3600,21,31,2,0.6,0.4
11020,prod15,10,14937,9,3600,Client9,1000,13,51,0,0.4,0.2
11021,prod7,10,14937,9,3600,Client9,3600,13,51,0,0.2,0.6
11022,prod2,10,14937,9,3600,Client9,2500,13,51,0,0.8,0.2
11023,prod10,10,14937,9,3600,Client9,6000,13,51,0,0.8,0.6
11024,prod1,10,14938,9,8700,Client0,700,23,57,3,0.2,0.6
11025,prod1,10,14938,9,8700,Client0,700,23,57,3,0.6,0.6
11026,prod10,10,14938,9,8700,Client0,8000,23,57,3,0.4,0.4
11027,prod10,10,14938,9,8700,Client0,8000,23,57,3,0.2,0.6
11028,prod14,10,14939,8,4800,Client4,100,15,9,1,0.4,0.4
11029,prod11,10,14939,8,4800,Client4,4800,15,9,1,0.4,0.2
11030,prod12,10,14939,8,4800,Client4,1600,15,9,1,0.6,0.4
11031,prod2,10,14940,2,1600,Client4,500,20,25,1,0.8,0.4
11032,prod12,10,14940,2,1600,Client4,2800,20,25,1,1.0,0.8
11033,prod4,10,14940,2,1600,Client4,1600,20,25,1,0.4,0.4
11034,prod12,10,14941,2,400,Client8,400,22,13,0,0.6,0.4
11035,prod12,10,14941,2,400,Client8,800,22,13,0,0.6,0.4
11036,prod13,10,14941,2,400,Client8,400,22,13,0,0.2,0.8
11037,prod4,10,14942,3,600,Client9,800,16,8,1,1.0,0.2
11038,prod13,10,14942,3,600,Client9,600,16,8,1,0.6,0.4
11039,prod3,10,14942,3,600,Client9,1800,16,8,1,0.6,0.6
11040,prod13,10,14942,3,600,Client9,1600,16,8,1,0.6,0.6
11041,prod1,10,14943,11,7700,Client1,700,20,36,4,0.6,0.4
11042,prod12,10,14943,11,7700,Client1,3600,20,36,4,0.6,0.6
11043,prod1,10,14943,11,7700,Client1,7700,20,36,4,0.4,0.4
11044,prod6,10,14943,11,7700,Client1,4200,20,36,4,0.6,0.4
11045,prod1,10,14944,10,6000,Client0,700,18,21,2,0.4,0.4
11046,prod6,10,14944,10,6000,Client0,6000,18,21,2,0.2,0.4
11047,prod3,10,14944,10,6000,Client0,2700,18,21,2,0.2,0.6
11048,prod15,10,14944,10,6000,Client0,3000,18,21,2,0.6,0.8
11049,prod1,10,14945,10,10000,Client2,700,17,26,6,0.8,0.8
11050,prod12,10,14945,10,10000,Client2,2000,17,26,6,0.8,0.6
11051,prod12,10,14945,10,10000,Client2,4400,17,26,6,0.4,0.2
11052,prod10,10,14945,10,10000,Client2,10000,17,26,6,0.2,0.4
11053,prod11,10,14946,1,600,Client2,600,15,13,4,0.2,0.4
11054,prod12,10,14946,1,600,Client2,2400,15,13,4,1.0,0.6
11055,prod3,10,14946,1,600,Client2,1200,15,13,4,0.4,0.6
11056,prod3,10,14947,10,5000,Client1,300,13,7,2,0.6,0.8
11057,prod15,10,14947,10,5000,Client1,5000,13,7,2,0.6,0.4
11058,prod2,10,14947,10,5000,Client1,5000,13,7,2,0.2,1.0
11059,prod15,10,14948,3,600,Client8,1000,0,38,2,0.8,0.4
11060,prod1,10,14948,3,600,Client8,5600,0,38,2,0.2,0.8
11061,prod3,10,14948,3,600,Client8,300,0,38,2,0.6,0.8
11062,prod13,10,14948,3,600,Client8,600,0,38,2,0.2,0.6
11063,prod11,10,14949,1,600,Client6,600,17,54,3,0.0,0.8
11064,prod14,10,14949,1,600,Client6,300,17,54,3,0.8,0.4
11065,prod15,10,14949,1,600,Client6,6000,17,54,3,0.6,0.8
11066,prod14,10,14950,1,100,Client0,100,11,55,4,0.2,0.8
11067,prod1,10,14950,1,100,Client0,4900,11,55,4,0.6,0.2
11068,prod13,10,14950,1,100,Client0,1400,11,55,4,0.6,0.6
11069,prod12,10,14951,6,1800,Client4,400,16,18,5,0.4,0.4
11070,prod3,10,14951,6,1800,Client4,1800,16,18,5,0.4,0.2
11071,prod12,10,14951,6,1800,Client4,3200,16,18,5,0.4,0.8
11072,prod2,10,14952,9,9000,Client5,500,13,29,0,0.6,0.2
11073,prod10,10,14952,9,9000,Client5,9000,13,29,0,0.4,0.6
11074,prod10,10,14952,9,9000,Client5,1000,13,29,0,0.6,0.4
11075,prod3,10,14953,4,800,Client1,300,22,59,6,0.8,0.2
11076,prod14,10,14953,4,800,Client1,600,22,59,6,0.4,0.6
11077,prod13,10,14953,4,800,Client1,800,22,59,6,0.2,0.4
11078,prod14,10,14954,7,3500,Client4,100,21,7,2,0.2,0.2
11079,prod14,10,14954,7,3500,Client4,400,21,7,2,0.4,0.0
11080,prod2,10,14954,7,3500,Client4,3500,21,7,2,0.0,0.8
11081,prod7,10,14955,1,400,Client0,400,9,1,3,0.4,0.4
11082,prod2,10,14955,1,400,Client0,4500,9,1,3,0.4,1.0
11083,prod13,10,14955,1,400,Client0,800,9,1,3,0.6,0.4
11084,prod5,10,14956,1,900,Client0,900,23,48,5,0.2,0.4
11085,prod10,10,14956,1,900,Client0,2000,23,48,5,0.8,0.6
11086,prod14,10,14957,10,5000,Client2,100,17,23,4,0.6,0.4
11087,prod13,10,14957,10,5000,Client2,600,17,23,4,0.6,0.4
11088,prod2,10,14957,10,5000,Client2,5000,17,23,4,0.6,0.2
11089,prod2,10,14958,1,500,Client3,500,16,57,2,0.2,0.4
11090,prod14,10,14958,1,500,Client3,100,16,57,2,0.6,0.2
11091,prod12,10,14958,1,500,Client3,3200,16,57,2,0.4,0.6
11092,prod15,10,14959,3,1800,Client3,1000,16,46,2,0.4,0.6
11093,prod1,10,14959,3,1800,Client3,1400,16,46,2,0.2,0.4
11094,prod14,10,14959,3,1800,Client3,700,16,46,2,0.8,0.4
11095,prod7,10,14959,3,1800,Client3,400,16,46,2,0.2,0.4
11096,prod14,10,14960,8,7700,Client8,100,20,50,0,0.6,0.4
11097,prod15,10,14960,8,7700,Client8,7000,20,50,0,0.4,0.6
11098,prod1,10,14960,8,7700,Client8,700,20,50,0,0.4,0.6
11099,prod11,10,14961,7,1400,Client5,600,17,34,1,0.6,0.8
11100,prod12,10,14961,7,1400,Client5,4000,17,34,1,0.6,0.6
11101,prod13,10,14961,7,1400,Client5,1400,17,34,1,0.0,0.8
11102,prod7,10,14962,1,200,Client0,400,13,14,5,0.6,0.6
11103,prod11,10,14962,1,200,Client0,4800,13,14,5,0.6,0.4
11104,prod13,10,14962,1,200,Client0,200,13,14,5,0.4,0.4
11105,prod2,10,14963,1,500,Client9,500,10,11,2,0.4,0.6
11106,prod1,10,14963,1,500,Client9,3500,10,11,2,0.6,1.0
11107,prod6,10,14963,1,500,Client9,4800,10,11,2,0.8,0.4
11108,prod5,10,14964,11,9500,Client1,900,5,53,0,0.4,0.6
11109,prod2,10,14964,11,9500,Client1,1500,5,53,0,0.2,0.4
11110,prod12,10,14964,11,9500,Client1,1200,5,53,0,0.8,0.2
11111,prod15,10,14964,11,9500,Client1,8000,5,53,0,0.2,0.4
11112,prod12,10,14965,1,400,Client8,400,10,31,4,0.0,0.6
11113,prod14,10,14965,1,400,Client8,400,10,31,4,0.2,0.4
11114,prod5,10,14965,1,400,Client8,9900,10,31,4,0.6,0.6
11115,prod15,10,14966,1,1000,Client0,1000,8,25,2,0.4,0.4
11116,prod4,10,14966,1,1000,Client0,4800,8,25,2,0.6,0.6
11117,prod2,10,14967,4,3600,Client1,500,0,11,5,0.4,0.6
11118,prod5,10,14967,4,3600,Client1,3600,0,11,5,0.0,0.4
11119,prod3,10,14967,4,3600,Client1,2400,0,11,5,0.8,0.8
11120,prod3,10,14968,1,100,Client8,300,8,54,6,0.8,0.8
11121,prod13,10,14968,1,100,Client8,200,8,54,6,0.6,0.6
11122,prod9,10,14968,1,100,Client8,100,8,54,6,0.6,0.4
11123,prod12,10,14969,21,4200,Client5,400,4,55,0,0.6,0.8
11124,prod13,10,14969,21,4200,Client5,2000,4,55,0,0.4,0.6
11125,prod13,10,14969,21,4200,Client5,2200,4,55,0,0.4,0.6
11126,prod9,10,14970,1,100,Client1,100,23,36,1,0.0,0.4
11127,prod12,10,14970,1,100,Client1,4400,23,36,1,0.6,0.4
11128,prod2,10,14970,1,100,Client1,500,23,36,1,0.4,0.4
11129,prod15,10,14971,10,10000,Client9,1000,10,10,3,0.6,0.4
11130,prod15,10,14971,10,10000,Client9,10000,10,10,3,0.4,0.8
11131,prod13,10,14972,1,200,Client5,200,18,28,3,0.2,0.6
11132,prod15,10,14972,1,200,Client5,7000,18,28,3,0.6,0.6
11133,prod13,10,14972,1,200,Client5,200,18,28,3,0.4,0.6
11134,prod2,10,14973,6,1000,Client1,500,14,23,3,0.4,0.4
11135,prod14,10,14973,6,1000,Client1,500,14,23,3,0.4,0.4
11136,prod12,10,14973,6,1000,Client1,1200,14,23,3,0.6,0.4
11137,prod1,10,14974,13,12100,Client0,700,10,57,0,0.8,0.4
11138,prod1,10,14974,13,12100,Client0,2100,10,57,0,0.4,0.6
11139,prod15,10,14974,13,12100,Client0,6000,10,57,0,0.6,0.8
11140,prod15,10,14974,13,12100,Client0,10000,10,57,0,0.4,0.6
11141,prod8,10,14975,11,5500,Client9,200,15,40,3,0.6,0.6
11142,prod2,10,14975,11,5500,Client9,5500,15,40,3,0.4,0.6
11143,prod15,10,14975,11,5500,Client9,4000,15,40,3,0.6,0.6
11144,prod12,10,14976,1,400,Client6,400,18,16,1,0.2,0.2
11145,prod1,10,14976,1,400,Client6,2100,18,16,1,0.4,0.2
11146,prod6,10,14976,1,400,Client6,3000,18,16,1,0.6,0.4
11147,prod12,10,14977,1,700,Client0,400,16,54,1,0.8,0.8
11148,prod15,10,14977,1,700,Client0,1000,16,54,1,0.8,0.8
11149,prod1,10,14977,1,700,Client0,700,16,54,1,0.2,0.2
11150,prod10,10,14978,1,1000,Client9,1000,20,18,4,0.0,0.2
11151,prod12,10,14978,1,1000,Client9,1600,20,18,4,0.8,0.6
11152,prod10,10,14978,1,1000,Client9,7000,20,18,4,0.6,0.6
11153,prod2,10,14978,1,1000,Client9,5500,20,18,4,0.8,0.6
11154,prod15,10,14979,1,1000,Client8,1000,5,57,2,0.2,0.4
11155,prod15,10,14979,1,1000,Client8,11000,5,57,2,0.8,0.4
11156,prod1,10,14980,1,700,Client0,700,16,12,5,0.4,0.4
11157,prod10,10,14980,1,700,Client0,9000,16,12,5,0.6,0.4
11158,prod5,10,14981,8,800,Client5,900,23,14,6,0.6,0.6
11159,prod12,10,14981,8,800,Client5,3600,23,14,6,0.8,0.8
11160,prod7,10,14981,8,800,Client5,3600,23,14,6,0.4,0.6
11161,prod14,10,14981,8,800,Client5,800,23,14,6,0.4,0.2
11162,prod15,10,14982,1,1000,Client0,1000,22,16,5,0.4,0.4
11163,prod12,10,14982,1,1000,Client0,2000,22,16,5,0.8,0.6
11164,prod5,10,14982,1,1000,Client0,2700,22,16,5,0.8,0.4
11165,prod14,10,14982,1,1000,Client0,1000,22,16,5,0.4,0.6
11166,prod1,10,14983,11,5500,Client8,700,6,37,6,0.6,0.6
11167,prod2,10,14983,11,5500,Client8,3500,6,37,6,0.4,0.4
11168,prod15,10,14983,11,5500,Client8,7000,6,37,6,0.8,0.2
11169,prod2,10,14983,11,5500,Client8,2000,6,37,6,0.4,0.4
11170,prod13,10,14984,11,7700,Client2,200,9,11,4,0.8,0.0
11171,prod12,10,14984,11,7700,Client2,400,9,11,4,0.6,0.4
11172,prod1,10,14984,11,7700,Client2,7700,9,11,4,0.2,0.8
11173,prod12,10,14985,5,500,Client8,400,22,56,0,0.8,0.6
11174,prod14,10,14985,5,500,Client8,500,22,56,0,0.6,0.6
11175,prod1,10,14985,5,500,Client8,700,22,56,0,0.8,0.6
11176,prod9,10,14986,1,100,Client6,100,11,38,3,0.4,0.2
11177,prod11,10,14986,1,100,Client6,4800,11,38,3,0.6,0.6
11178,prod1,10,14986,1,100,Client6,5600,11,38,3,0.6,0.4
11179,prod12,10,14987,5,3500,Client9,400,12,25,3,0.8,0.4
11180,prod1,10,14987,5,3500,Client9,3500,12,25,3,0.6,0.2
11181,prod10,10,14987,5,3500,Client9,1000,12,25,3,0.6,0.4
11182,prod1,10,14988,2,800,Client8,700,19,22,1,0.6,0.8
11183,prod12,10,14988,2,800,Client8,800,19,22,1,0.6,0.6
11184,prod9,10,14988,2,800,Client8,600,19,22,1,0.8,0.4
11185,prod14,10,14988,2,800,Client8,1000,19,22,1,0.8,0.6
11186,prod13,10,14989,1,200,Client9,200,12,0,6,0.4,0.6
11187,prod1,10,14989,1,200,Client9,5600,12,0,6,0.8,0.4
11188,prod4,10,14989,1,200,Client9,4000,12,0,6,0.4,0.8
11189,prod14,10,14990,1,100,Client3,100,8,2,3,0.4,0.8
11190,prod11,10,14990,1,100,Client3,3600,8,2,3,0.8,0.4
11191,prod4,10,14990,1,100,Client3,3200,8,2,3,0.4,1.0
11192,prod10,10,14991,1,1000,Client2,1000,16,2,0,0.4,0.4
11193,prod4,10,14991,1,1000,Client2,1600,16,2,0,1.0,0.6
11194,prod6,10,14992,1,600,Client8,600,13,45,5,0.2,0.4
11195,prod12,10,14992,1,600,Client8,2800,13,45,5,0.8,1.0
11196,prod15,10,14992,1,600,Client8,6000,13,45,5,0.2,0.6
11197,prod1,10,14993,1,600,Client3,700,12,4,0,0.4,0.6
11198,prod7,10,14993,1,600,Client3,2000,12,4,0,0.4,0.8
11199,prod11,10,14993,1,600,Client3,600,12,4,0,0.4,0.2
11200,prod3,10,14993,1,600,Client3,3000,12,4,0,0.8,0.4
11201,prod1,10,14994,2,1200,Client8,700,12,54,1,0.4,0.6
11202,prod2,10,14994,2,1200,Client8,500,12,54,1,0.4,0.6
11203,prod7,10,14994,2,1200,Client8,4400,12,54,1,0.6,0.8
11204,prod4,10,14994,2,1200,Client8,8000,12,54,1,0.6,0.4
11205,prod2,10,14995,6,5400,Client8,500,15,9,5,0.6,0.4
11206,prod5,10,14995,6,5400,Client8,8100,15,9,5,0.6,0.2
11207,prod5,10,14995,6,5400,Client8,5400,15,9,5,0.4,0.4
11208,prod15,10,14996,10,10000,Client0,1000,14,3,2,0.6,0.6
11209,prod9,10,14996,10,10000,Client0,700,14,3,2,0.6,0.2
11210,prod15,10,14996,10,10000,Client0,10000,14,3,2,0.2,0.4
11211,prod11,10,14996,10,10000,Client0,5400,14,3,2,0.6,0.6
11212,prod13,10,14997,9,3600,Client8,200,15,49,1,0.6,0.4
11213,prod10,10,14997,9,3600,Client8,3000,15,49,1,0.8,0.6
11214,prod12,10,14997,9,3600,Client8,3600,15,49,1,0.4,0.8
11215,prod15,10,14998,1,700,Client9,1000,12,22,5,0.4,0.4
11216,prod1,10,14998,1,700,Client9,700,12,22,5,0.4,0.0
11217,prod9,10,14998,1,700,Client9,800,12,22,5,0.8,0.6
11218,prod1,10,14998,1,700,Client9,5600,12,22,5,0.6,0.4
11219,prod15,10,14999,1,1000,Client2,1000,9,33,2,0.4,0.4
